Title,Rating,Genre,Description,Casts,Country
Wiang Roy Dao (2014),Three Stars,"Drama , Drama , Historical , Horror , Romance , Supernatural , Thailand | Episodes 14","Roy Dao lived in England and was raised by adoptive parents after her biological mother passed away when she was a baby. She grow up into a young beautiful lady and came back to Thailand to inherit her dead father's will, but She starts to hear a mystery noise coming from Wiang Roy Dao, the place where Wiang Kaew (her biological mother) used to live. Roy Dao started to go investigate the voice that she heard and she saw the spirit of Wiang Kaew coming to hunt everyone in the Badintorn's House.","{'', 'Leungutai Sumonthip\nKratin\nSupporting Role', 'Seneetunti Wiragarn\nDararet (Ret) Badinthorn\nGuest Role', 'Panlertwongskul Manasnan\nWiang Kaew\nMain Role', 'Mark\nSupporting Role', 'Pornweroj Krissada\nKhun Chai (Mor) Sipthip Wirumat\nMain Role', 'Supporting Role', 'Chalaikupp Pimpan\nJomjit Badinthorn\nSupporting Role', 'Thamapreedanan Nattarika\nTemdeun Badinthorn\nSupporting Role', 'Sithisaman Natthani\nSangiam\nSupporting Role', 'Treerattanawareesin Methus\nMark\nSupporting Role', 'Tungsupakul Pattrakorn\nDala\nSupporting Role', 'Jaron Sorat\nPoramat (Por) Yutitada\nSupporting Role', 'Haetrakul Dom\nPakorn Badinthorn\nSupporting Role', 'Lawanprasert Srungsuda\nChansai\nSupporting Role', 'Salitun Dueantem\nSaeng\nSupporting Role', 'Temeeruk Nataporn\nRoy Dao / Meda Badinthorn\nMain Role'}",Thailand
Ruk Sorn Rode (2010),Three Stars,"Drama , Drama , Romance , Thailand | Episodes 15","Fahsai grew up in a family of five, which consisted of her father, paternal grandmother, younger sister and younger brother. Her life was easygoing and no one had any inkling of her father’s financial woes. Fahsai’s true goal and desire is to be a Thai chef. Since she was a child, she grew up around the aromatic spices and has a keen nose and talent for recognizing them. However, her dream came to a screeching halt when she discovered her father’s suicide and learned that poverty was knocking at her door. Her youth and dreams ended abruptly and the audience watch at her attempt to support her family and grow up at the same time. It is easy to shake your head at her naivete, ignorance and even errors in decision making, but one should also remember that she is only a 17 year old girl trying to put the pieces of her life back together. Tum studied abroad for the majority of his life and was sent back to Thailand to handle the family restaurant chain. It appears that he does not have a dream or any personal goals to work towards so he takes on this new task wholeheartedly. Another task fell on his lap that required his utmost attention. It turns out that a girl in his childhood, whom he cherishes and dotes on have grown up all wrong in his opinion. He was disappointed that she would take advantage of her father, scratch his car and cause uproar and trouble wherever she went. Not to mention that she dropped out of school. He took her failures personally and decided that it was his duty to fix her or change her into a responsible adult. So when the opportunity presented itself, that she owed him money, he made her work in his restaurant to pay off the debt","{'Piyatumchai Chompoonuch\nChan\nSupporting Role', 'Salitun Dueantem\nUnknown Role', 'Salamonay Stephan\nPornwoot / Khun Tum\nMain Role', 'Annita Marisa\nPornreudee\nSupporting Role', 'Pitaklohpanit Noppon\nPayak\nGuest Role', 'Savika Chaiyadej\nFahsai\nMain Role'}",Thailand
Hormones 2 (2014),Three Stars,"Drama , Drama , Friendship , Mature , School , Youth , Thailand | Episodes 13","Features issues and experiences of Thai teenagers in high school such as relationship, sexuality, sex, bullying, school gang violence and substance abuse. Family issues are also gradually revealed as the series progresses.","{'', 'Thanapatpisal Sananthachat\nDao\nSupporting Role', 'Leeratanakajorn Thanapob\nPhai\nMain Role', 'Chatchaipholrat Nichaphat\nKanomPang\nSupporting Role', 'Udomsilp Sutatta\nToei Tanida\nMain Role', 'Songmuang Kanyawee\nJane\nSupporting Role', 'Ketprapakorn Narikun\nOil\nSupporting Role', 'Paladesh Kemisara\nKoi\nSupporting Role', 'Anusit Sedthawut\nThee\nSupporting Role', 'Vasin Asvanarunat\nUnknown Role', 'Sun\nSupporting Role', 'Pattarakampol Chutavuth\nPhu\nMain Role', 'Mahayotaruk Thiti\nNon', 'Chokejindachai Napat\nPop\nSupporting Role', 'Junhavat Gunn\nTar\nMain Role', 'Tantivatchakul Tonhon\nPhao\nSupporting Role', 'Chienthaworn Sirachuch\nMhog / Mok\nMain Role', 'Chirathivat Pachara\nWin Chaichana\nMain Role', 'Ungsumalynn Sirapatsakmetha\nKhong Kwan\nMain Role', 'Thanachart Supassara\nSprite\nMain Role', 'Panichkul Uttsada\n[Computer Teacher]\nGuest Role'}",Thailand
Fang Nam Jarod Fang Fah (2016),Three Stars,"Drama , Military , Romance , Thailand | Episodes 26",This is the first part of the Jao Wayha Series.,"{'', 'Bhirompakdee Woranuch\nChofah\nMain Role', 'Siraloet Ratchani\nChit\nSupporting Role', 'Athichart Chumnanon\nNawin\nMain Role', 'Pholdee Jesadaporn\nYothin\nGuest Role', 'Atirut Suwan\nUnknown Role', 'Yanin Witmitanantha\nKaew\nSupporting Role', 'Supporting Role', 'Main Role', 'Primorata Dejudom\nGuest Role', 'Horne Davika\nCaptain Tuptim\nGuest Role', 'Jamikorn Khemanit\nMeena\nGuest Role', 'Surachardkait Tawin\nBadin\nSupporting Role', 'Gregson Andrew\nLt. Col. Thongrob\nGuest Role'}",Thailand
"Sorry, I Love You (2016)",Three Stars,"Drama , Drama , Romance , Thailand | Episodes 18","Guntha was adopted by an Australian family but was abused and left homeless at an early age. One day he comes across Tongtha, the coordinator for Jakthep, a famous singer, whom she is secretly in love with. Her fateful encounter with Guntha ends up affecting not only her life but that of her precious Jakthep as well. Because of an accident involving his ex-girlfriend, Guntha is left with 3 months to live. This leads him to head back to Thailand in search of his biological mother. The discoveries he makes changes his heart from longing to revenge. Even with all this darkness surrounding him, he finds an unexpected source of happiness with someone he did not expect to love.","{'Rojjanawat Worakarn\nTongtha / ""Tong""\nMain Role', 'Saengchaipiangpen Monchanok\nRosirin / ""Rose""\nSupporting Role', 'Kohkiat Sirin\nGigi\nSupporting Role', 'Pomsuwan Nitidon\nGuntha / ""Gun""\nMain Role', 'Chaowalit Pitchaya\nSupporting Role', 'Chaiyaat Tanatat\nJakthep / ""Jak""\nSupporting Role', 'Plengpanit Sinjai\nNathai\nSupporting Role', 'Surachardkait Tawin\nSupporting Role'}",Thailand
Bunlang Dok Mai (2017),Three Stars,"Drama , Comedy , Drama , Romance , Thailand | Episodes 14","Anawin, is a handsome and rich man who hides his social position from the girls because he is afraid that they approach him only for his money and the status of his family. However, his grandfather gave him a condition to get his inheritance, in which he has to marry Pudpitcha, a cute girl but a tomboy. The owner of Chrysanthemum farm despises lazy and selfish men like Anawin. However, she is indebted to his parents, whom she respects, forced her to agree with their will and marry Anawin. Step by step their hate for one another becomes love.","{'Chotika Wongwilas\nWai\nSupporting Role', 'Maurer Mario\nAnawin\nMain Role', 'Tanjararak Kavee\nSongrob\nUnknown Role', 'Joonkiat Jarinporn\nPudpitcha\nMain Role'}",Thailand
Naree Rissaya (2016),Three Stars,"Drama , Drama , Romance , Thailand | Episodes 33","A nobleman who cheats on his wife, with her sister because he thought that his wife cheated on him too. Saiparn, the daughter of the first wife. After her mother's death, Saiparn changed into a totally different person. She is clearly unhappy with her mother's death and blames it on her auntie. As she grew up, she became more mean toward everyone, except the maid who took care of her mother back then.Throughout the lakorn, the father dotes on Needa/Nida, the second wife's daughter more than he does with Saiparn. Seeing this, Saiparn plans her revenge by making them unhappy because every time she sees her father, stepsister, and auntie live with laughter and happiness, it makes her think of her mother's sadness and death. Really all she wants is her father to love her the same too.","{'Khanatsanan Naktakhe\nPoodit\nMain Role', 'Amattayakul Thipparat\nSirikarnya\nSupporting Role', 'Trichaiya Natthida\nSaiparn\nMain Role', 'Jitpanu Klomkaew\nNapat\nMain Role'}",Thailand
Sapai Glai Peun Tiang (2009),Two & Half Stars,"Drama , Action , Comedy , Romance , Thailand | Episodes 13","In “Sapai Glai Peun Tiang (Underdeveloped Daughter-in-law)”, Anne is a hot-heated cop in the Crime Suppression Division in Bangkok, her name is Lalin. Her family lives in Roi Et province. When she returns home to participate in a festival, she learns her seamstress sister Areeya (Jane Jensuda) was impregnated by guy from Bangkok. The family and especially Lalin wants this wannabe deadbeat daddy to take responsibility for his actions. The only problem, they don’t know who he is. Areeya refuses to disclose his identity... --Credit to Lyn's Lakorn Blog","{'Cheuyaroon Benjapol\nChief Bunchuai\nSupporting Role', 'Janesuda Jane\nAreeya / King\nSupporting Role', 'Thongprasom Anne\nLalin/Prik\nMain Role', 'Wingomin Pimaksiporn\nSriyuda\nSupporting Role', 'Akkaphan Namart\nPat\nSupporting Role', 'Pohpiti Daraneenuch\nNuansamon\nSupporting Role', 'Sukapat Jintara Mam\nKhunying Lerlak\nSupporting Role', 'Yamnarm Chakrit\nJormtup\nMain Role', 'Kumnerdploy Kunchai\nSupporting Role'}",Thailand
Jao Ban Jao Ruen (2016),Three Stars,"Drama , Drama , Historical , Romance , Supernatural , Thailand | Episodes 15",Rejected woman comes back as a ghost to threaten the reincarnation of her past love and his new love.,"{'', 'Pholdee Jesadaporn\nRaiwan\nMain Role', 'Legrand Nattaraht Maurice\nSupporting Role', 'Banyam Pasut\nSupporting Role', 'Main Role', 'Chaimongkol Supakson\nSupporting Role', 'Jensen Sririta\nMain Role', 'Sripen Rinlanee\nMain Role', 'Toongkamanee Duangta\nSupporting Role', 'Wipatkornthrakul Natthapat\nMalati\nSupporting Role', 'Hiranyatithi Boromwuti\nSupporting Role', 'Akhazzan Gundon\nUnknown Role', 'Preeyawat Kullanat\nSupporting Role'}",Thailand
Buang Athithan (2016),Three Stars,"Drama , Action , Drama , Historical , Suspense , Thailand | Episodes 11","When a mysterious ancient city of more than 1000 years is discovered, the archaeologists start excavations, unknowingly unleashing a ghost from the past who wants to get revenge.","{'Rachapal Yardthip\nSupporting Role', 'Ruengsri Kamolned\nSupporting Role', 'Suparat Prin\nKrittathorn/Prince Ariya\nMain Role', 'Patricia Tanchanok Good Pat\nYosita\nMain Role'}",Thailand
Kwan Pwa (2015),Three Stars,"Drama , Horror , Thailand | Episodes 13","Pong, Mim, Keng, and Yuna are experiencing problems to the plot of the series “Kwan Pwa” that got rejected by several capitalists. They must send a new plot within one week. Non-recommended everyone to change the atmosphere and go out to places that are really haunted and eerie. And one of the places is “The Hanging Wood”, rumored to be a place where many people go to hang themselves and die there. The group headed to the crime scene in Kanchanaburi Province and stayed at a homestay owned by Aunt Chan. The homestay is also rumored to be a place where weird activities have taken place as well. Wanting a good interesting plot, the five of them each take a turn every night to tell a plot that they have come up with. But that was only the beginning of paranormal activities in the next continuing days because the plot that they have told slowly became true and cannot find answers.","{'Pibunsonggram Kritsanapoom\nNon\nUnknown Role', 'Patomburana Kittisak\nPong\nUnknown Role', 'Damrongsakkul Ingkarat\nJoe/Non\nUnknown Role', 'Intira Jaroenpura\nCham\nUnknown Role', 'Sakuljaroensuk Apinya\nMin\nUnknown Role'}",Thailand
Wan Sawart (2015),Three Stars,"Drama , Drama , Fantasy , Horror , Romance , Thailand | Episodes 15","In a past life there are 2 twins Pit and Praewpan. Pit, the older twin, marries a man named Wisit. Her younger twin sister, Praewpan, is jealous because she also loves Wisit, so she poisons her elder sister Pit. When Wisit finds out about Praewpan poisoning her sister, he goes into monkhood for the rest of his life. Before she died, however, she made a promise that she would follow Wisit into the next life, until she is able to finally be with him. Wisit and Praewpan meet again in the present life and she instantly falls for him even though he has a girlfriend. Meanwhile, Pit has become a spirit with powers. When Wisit buys a dragon ring that Pit possesses, they are able to start communicating with each other Pit tells Wisit that his current girlfriend isn't his soulmate, and that Wisit should be with Praewpan but Wisit loves only Pit.","{'Tarnwised Orwannasa\nWipada\nSupporting Role', 'Auernig Stephany\nRueng Rung\nSupporting Role', 'Sakdikul Somlek\nUnknown Role', 'Suriyajak Thanwa\n""Khundu"" Wisit Sakdina\nMain Role', 'Jamikorn Khemanit\nPit / Praewpan (Twin Sisters)\nMain Role'}",Thailand
Hua Jai Patapee (2015),Three Stars,"Drama , Action , Comedy , Drama , Romance , Thailand | Episodes 12",The story is about Forest Conservation. The main lead are special agents from the National Forest Ranger Department.,"{'Dean Matthew\nAm\nSupporting Role', 'Atirut Suwan\nUnknown Role', 'Benjakul Arthur\nSupporting Role', 'Tantiprasut Matira\nRern\nMain Role', ""D'Angelo Mike\nPurin\nMain Role"", 'Sahawong Tridsadee\nDin / Pasud\nMain Role'}",Thailand
Lookmai Kong Por Series: Look Nee Tee Ruk (2013),Two & Half Stars,"Drama , Comedy , Romance , Thailand | Episodes 11","Aom's a shopaholic who has gotten herself into debt for 400k dollars, one day she decides to runaway fearing that debt collectors might try to hunt her down and harm her. Her boss Lek and her are always fighting and have never gotten along but he offers to help pay her debt if she will pretend to be his girlfriend so his mother will stop trying to set him up.","{'Juntapun Natcha\nNannathi / Nan\nSupporting Role', 'Khainark Ratthapoom\nUnknown Role', 'Petchbuntoon Pongphan\nItthi\nSupporting Role', 'Pongpudpunth Mayurin\nSupporting Role', 'Joonkiat Jarinporn\nOmsin (Om)\nMain Role', 'Salitun Dueantem\nUeamphon\nSupporting Role', 'Pichaya Golf\nKong Poh (Boss Lek)\nMain Role', 'Siraloet Ratchani\nKongphon\nSupporting Role'}",Thailand
Borisut Bumbut Kaen (2009),Three Stars,"Drama , Drama , Romance , Thailand | Episodes 15",Taywan loses his wife and son in a car accident...he survives the crash with major injuries including a burnt face. determined to get revenge from Chanai who caused this...he gets a plastic surgery to fix his face and opens a spa near her hotel...they start becoming closer and he starts to fall her..and feels like he should help her survive the schemes of her wicked husband!,"{'Pongpudpunth Mayurin\nSalin\nSupporting Role', '', 'Primorata Dejudom\nNoowaen\nSupporting Role', 'Banyam Pasut\nArnont (Nont)\nSupporting Role', 'YotAmornSunthorn Nithichai\nDethchart\nSupporting Role', 'Thongprasom Anne\nChanai\nMain Role', 'Main Role', 'Terdwong Rawit\n""Krit"" Chakrit\nMain Role', 'Yotamornsunthorn Kwinrat\nDethchart\nSupporting Role', 'Benchathikun Somphop\nThawan Sirin\nSupporting Role', 'Athichart Chumnanon\nTaywan/Jom\nMain Role', 'Thanwisit Siangwaan\nUnknown Role', 'Boonyakiat Passorn\nOrasree\nSupporting Role'}",Thailand
Buang Rak Salak Kaen (2016),Three Stars,"Drama , Drama , Romance , Thailand | Episodes 19","The resentment of love circles around to the next generation, fueling hatred, revenge and also love. The story is about Chuen's and Bua Pan's (grandma generation) two families. Cheun has a set of boys while Bua Pan has a trio of girls (mom generation.) They work the land together, selling mangoes, Bua Pan plants and Cheun owns the land, but their friendly relationship ends when one of Cheun’s boys drowns while trying to save one of Bua Pan’s girls, Mali. Cheun’s remaining son, Bok Pong, goes behind his mother’s back to date Bua Pan’s oldest girl, Mala. However, things get a little crazy because of a love square: there’s a rich boy, Pan Leu, who also fancies Mala and a crazy girl, Dao Rai, who fancies Bok Pong. Dao Rai is obsessed enough to use black magic (a love potion) to capture Bok Pong. She succeeds, but the black magic leads to unforeseen consequences – It causes Bok Pong to R Malai (Mala's younger sister) who had been there to scold Bok Pong for making her sister pregnant. Mala later has a miscarriage. Eventualy, Mala marries the very rich Pan Leu (they go on to have 2 boys together), Malai marries Kongpope (they have a daughter together), and Bok Pong ends up with Dao Rai (they go on to have a son and two daughters, although the second daughter, Pan Wat, happens to be Daoraii and Pan Leu’s lovechild.) After the rift, Chuen and Bua Pan's families go their separate ways and prosper in their respective trades; but, things don’t rest for long, because the older generation fuels the fire of hatred for the younger generation. Mala’s youngest son, Chayapol, comes back from studying abroad to take over the family business, and meets Bok Pong's daughter, Pan Dao. Once he learns that Pan Dao's father had hurt his mother in the past, and fueled by his aunt Malai's prompting, he sets out to seek retribution by exacting revenge on Pan Dao, who easily falls for his charms. Meanwhile, Pan Dao's sister, Pan Wat, and Chayapol's brother, also develop an attachment. At the same time, her brother and Aunt Malai's daughter, Dutduen have fallen fo","{'Sapanuchart Sittha\nChayapol / ""Pon""\nMain Role', '', 'Amornlak Cholruedee\nPan Dao / ""Pan""\nMain Role', 'Klamjeenpanuwong Puttipong\nPatawee / ""Pat""\nSupporting Role', ""Punnakan Nussaba\nMala [Chayapol's mother]\nSupporting Role"", ""Tungtatsawat Supakit\nPan Leu [Chayapol's father]\nSupporting Role"", ""Salitun Dueantem\nChuen [Bok Pong's mother]\nSupporting Role"", 'Singha Nanthikarn\nDutduen / ""Dut""\nSupporting Role', 'Supporting Role', 'Tarnwised Orwannasa\nMalai\nSupporting Role', ""Pringprom Athikit\nCholakon [Chayapol's brother]\nSupporting Role"", ""Pupart Oliver\nBok Pong [Pan Dao's father]\nSupporting Role"", 'Hanyothin Krittaporn\nPan Wat / ""Poh""\nSupporting Role', ""Theriault Nicole\nDaoraii [Pan Dao's mother]\nSupporting Role"", 'Thanwisit Siangwaan\nUnknown Role', ""Pongwilai Suchao\nDtaa Chao [Bok Pong's father]\nSupporting Role""}",Thailand
U-Prince The Series: The Badly Politics (2017),Three Stars,"Drama , Comedy , Drama , Romance , Thailand | Episodes 4","Cherima, a young fashion lover, is forced to study Political Science by an order from her father. During a class, her teacher asked her to do a project but ended up being punished by her father. To survive, she looks for Serwae, a young man who is the only one that has the solution to all her problems. Over time, she falls in love but later learns that he is about to get married.","{'Loekhunnasombat Thanat\nSurvey\nMain Role', 'Korawit Boonsari\nCholly\nGuest Role', 'Anchuleepradit Nontanun\nT-Rex\nGuest Role', 'Jiravechsoontornkul Wiraporn\nCherima\nMain Role', 'Pattarakampol Chutavuth\nBrian\nGuest Role', 'Maripha Siripool\nSupporting Role'}",Thailand
Mia Tuean (2014),Three Stars,"Drama , Comedy , Drama , Romance , Thailand | Episodes 31","Fah is a young lady who meets a man named Kade while working as a host at a car show. Kade falls instantly in love with her and comes to her aid to fight off a purse snatcher. When he offers to drop her off at the hospital to visit her father she agrees. Kade receives an important phone call, and Fah, not wanting to be a burden to him, leaves without telling him. Suddenly she receives a phone call from her step-sister's boyfriend saying that her step-sister is hurt and that he is coming to pick her up. When her step-sister's boyfriend picks her up, Kade sees her getting into the car with him. Meanwhile, Fah's dad is ill, and her stepmom owes a large debt to Film. She sends Fah to work as a maid at Kade's house to pay off the debt. Kade grows angry with her when he sees other men flirting with her. Fah doesn't understand Kade's sudden change in behaviour. Hanging onto the memory of their sweet first encounter and to the thought of her father who needs the money for his hospital treatment, Fah perseveres despite the hardship.","{'Reungwoot Passin\nJohn\nSupporting Role', 'Wongviriya Ratchawin\nFah\nMain Role', 'Hanyothin Krittaporn\nPloy\nSupporting Role', 'Imanothai Kawin\nDin\nSupporting Role', 'Janesuda Jane\nMaesa\nSupporting Role', 'Toekongsap Rattapoom\nKade\nMain Role'}",Thailand
Artid Ching Duang (2009),Three Stars,"Drama , Drama , Thailand | Episodes 28","Pharnrawee is married to the wealthy Rangsee Suriyathid. They have one adopted son, Passakorn. Rangsee finds out that he has one biological child with another woman, Sangla. The child is Rangrong, a feisty young woman out for revenge on Phanrawee for hurting her mother and to claim Rangsee’s inheritance.","{'Akarasenee Phiyada\nRangrong\nMain Role', 'Plengpanit Sinjai\nParnrawee Suriyathid\nSupporting Role', 'Chaowalit Pitchaya\nSangla [Young]\nSupporting Role', 'Suwannasuk Akumsiri\nFahroong\nSupporting Role', 'Hongmanop Phutanate\nRangsee Suriyathid [Young]\nSupporting Role', 'Jongrachatawiboon Namthip\nParnrawee [Young]\nSupporting Role'}",Thailand
Song Pradtana (2010),Three Stars,"Drama , Drama , Romance , Thailand | Episodes 22","Song Pradtana is the story of two women who happened to have the same name and last name, neither side knows that there is another person who has the exact same name. Both of them lives their own life, thinking that in Thailand, there's only one person with this name and last name. Everything would have gone as usual if one of them didn't mysteriously die suddenly. The other one finds out that her bank account, in which she had millions, has been closed by someone. What she has never thought possible before happened, she will then look into who the other person was.","{'Boriruksuppakorn Pimmada\nPradtana (Nueng)\nSupporting Role', 'Kulrattanarak Nawat\nTee Yot\nMain Role', 'Hiranpruk Puri\nPoom\nSupporting Role', 'Yuktadatta Sireeporn\nWanawalee\nSupporting Role', 'Chuaykua Laphasrada\nNichada\nSupporting Role', 'Sukprakob Ratchanont\nSarit\nSupporting Role', 'Taylor Paula\nPradtana\nMain Role'}",Thailand
Sai Lub Rai Ruk Puan (2016),Three Stars,"Drama , Action , Comedy , Romance , Thailand | Episodes 14","This story revolves around a married couple, in which the husband is an undercover cop.","{'', ""Sirikul Penpak\n[Ran's mother]\nSupporting Role"", 'Treerattanawareesin Methus\nSupporting Role', 'Chotika Wongwilas\nInthira\nSupporting Role', 'Petchbuntoon Pongphan\nLeo\nSupporting Role', '""Cookie""\nSupporting Role', 'Mokjok Jaturong\n""Cookie""\nSupporting Role', 'Supporting Role', 'Gregson Andrew\nDin\nMain Role', 'Vajrasevee Pimpatchara\nInthira\nSupporting Role', ""Thongwattana Dilok\nMinister Paisan [Ran's father]\nSupporting Role"", ""Kumoun Maneerat\n[Ran's co-worker]\nSupporting Role"", 'Inthira\nSupporting Role', 'Klomklom Khwanruedi\n""Candie"" [Cookie\'s wife]\nSupporting Role', 'Kannarun Prang\nTaen\nSupporting Role', 'Permpoonpatcharasuk Kantapat\nTony\nSupporting Role', 'Pichaya Golf\nRock\nSupporting Role', 'Boonyasak Laila\nRan\nMain Role'}",Thailand
Narkee (2016),Three Stars,"Drama , Fantasy , Historical , Romance , Supernatural , Thailand | Episodes 11","Kumkaew a beautiful girl of Baan Dorn Mai who have mystery birth. Nobody knows that she have supernatural power even herself. Tossapol an archaeology student who unexpectedly see the statue of Nagee, and he enchant Nagee goddess. He can't withdraw from her, and leave everything for love and living beside her, but his love has many obstructions. Mor Auam, Yaem a village head man, Boonsong, Kor, Muengin, and many who see the power of Nagee.","{'', 'Wachirabunjong Pongpat\nGuest Role', 'Jarujinda Danai\nGuest Role', 'Ruekthamrong Sakrat\nSupporting Role', ""Oonhanun Kriengkrai\nThosapol's father\nSupporting Role"", 'Supporting Role', 'Main Role', 'Ratchakrome Gosin\nGuest Role', 'Pongpanu Phupoom\nThosapol\nUnknown Role', 'Wattanawongsiri Lakana\nLumJiag\nSupporting Role', 'Janeaksorn Montri\nSupporting Role', 'Posayanon Tanakorn\nSupporting Role', 'Temeeruk Nataporn\nKumkaew\nMain Role', 'Ngamsan Chartchai\nGuest Role'}",Thailand
Nang Eye (2016),Three Stars,"Drama , Comedy , Romance , School , Youth , Thailand | Episodes 15","Seventeen-year-old Apiradee Anothai, nicknamed Nang, is send away to Penang, Malaysia, to attend to an all-girls convent boarding school called Victoria. She is to learn about manners and how to be a lady by the nuns. Her father, who is a minister, wanted this for her because news came out on the front page that Nang is fighting over a man. With the news, her father didn’t trust her and sends her off to boarding school. In Penang, Nang meets the handsome and strict Thai consul Thanatip whose job is to make sure of the well-being of all the Thai students at the school. He does remind Nang to follow the rules of the school, for he's the type of person who likes for the student to be well behave and follow all rule, but Nang's is about to change all that.","{'Treerattanawareesin Methus\nGuest Role', 'Springett Carissa\nSaisuda\nSupporting Role', 'Warintorn Panhakarn\nMain Role', 'Dungwattanawanich Nuttanicha\nMain Role', 'Jitpanu Klomkaew\nUnknown Role', 'Teansuwan Krunnapol\nSupporting Role'}",Thailand
Fai Lang Fai (2016),Three Stars,"Drama , Drama , Romance , Thailand | Episodes 14","Leela pledges her life to take revenge on her father's enemy. It is not easy, as Narut devotes to protect his family. But when the game of revenge lights up the love in his heart, he must do everything to stop the revenge with the love she could not resist.","{'Chatborirak Pakorn\nNarut\nMain Role', '', 'Oonhanun Kriengkrai\nSiri\nSupporting Role', 'Promsiri Santisuk\nChalump\nSupporting Role', 'Supporting Role', 'Phanthumchinda Pitchapa\nLookyee\nSupporting Role', 'Natwara Wongwasana\nAim\nSupporting Role', 'Primorata Dejudom\nLumprai\nSupporting Role', 'Vorarit Not\nNaral\nSupporting Role', 'Main Role', 'Kongthai Peeranee\nLeela\nMain Role', 'Teansuwan Krunnapol\nSupporting Role', 'Toongkamanee Duangta\nKalaya\nSupporting Role', 'Suriyon Aroonwattanakul\nDan\nSupporting Role', 'Ratchakrome Gosin\nHarngla\nSupporting Role'}",Thailand
Ruk Tae Mae Mai Pleum (2016),Three & Half Stars,"Drama , Comedy , Family , Romance , Sitcom , Thailand | Episodes 31",Pat and Parn have been together for five years. They get married and move into Pat's mom's home. Pat's mom loves him a lot and doesn't want to share him with Parn. She quarrels with Parn to drive her away. Pat will have to find a way to make his mother and wife live in harmony.,"{'Pohpiti Daraneenuch\nSupporting Role', 'Tilapornputt Jespipat\nPat\nMain Role', ""Plengpanit Sinjai\n[Pat's mother]\nSupporting Role"", ""Yuktadatta Sireeporn\n[Parn's friend]\nSupporting Role"", 'Saengchaipiangpen Monchanok\nParn\nMain Role'}",Thailand
Chani Phi Lak (2017),Three Stars,"Drama , Comedy , Horror , Romance , Supernatural , Thailand | Episodes 24","Ja is a saleswoman at a big company. Luck is on her side, she made quite a lot of profit this year and might earn a high position in the company. But right at this moment, a rival at work appears, Cho. If it wasn't enough to have to compete with him out of nowhere, he just rented a room at her house. Will love still blossom between them? Better not, Cho is cursed by a ghost who kills all his girlfriends.","{'Kreuasuwansri Pattarasaya\nJamaphon Wongsinthiwiset (Ja)\nMain Role', 'Sirikul Penpak\nKhun Grace\nSupporting Role', 'Tanjararak Kavee\nChot Surichai (Cho)\nMain Role'}",Thailand
Luk Tan Loy Kaew (2016),Three Stars,"Drama , Romance , Thailand | Episodes 30",If you get it from someone/some site/somewhere MAKE SURE YOU GIVE CREDIT. Very important. If someone else want to give another review just write it under the other synopsis.,"{'Singha Sonya\nMintra Worachoat / Kaew\nMain Role', 'Kumawat Perawat\nMain Role'}",Thailand
Plerng Naree (2016),Three Stars,"Drama , Action , Comedy , Romance , Thailand | Episodes 12","Risa is the illegitimate daughter of Kanin Buraphakiet. She was forced to flee to Trigis with her mother by the hands of her father’s family. In Trigis, her mother married King Ra-Il and she became Princess Pririsa of Trigis but she could never forgive or forget her past. Seeing her mother suffer injuries from the actions of her father’s family and how the culprits are living happy and comfortable, she decides to return to Thailand to seek justice by disguising herself as Risa, an employee at Buraphakiet. There she meets Theephob who is suspicious of her true identity.","{'Hiranyasap Toon\nLieutenant Tanet\nSupporting Role', 'Pholdee Jesadaporn\nTheephob\nMain Role', 'Horne Davika\nRisa ""Princess Pririsa""\nMain Role', 'Siraloet Ratchani\nWiwan\nSupporting Role', 'Kumoun Maneerat\nMira\nSupporting Role', 'Burbridge Cindy\nKanda\nSupporting Role'}",Thailand
Game Payabaht (2017),Three Stars,"Drama , Comedy , Drama , Romance , Thailand | Episodes 18","Akkee is a young businessman who blames Chatchanok for his for his parents’ bankruptcy and suicide. Not only is Chatchanok Akkee’s business rival, he is also dating his sister Wanisa. Chatchanok’s mother Amphaa does not approve of Wanisa. At his younger sister Chatchabaa’s party, Amphaa announces that announces that Chatchanok is to marry Kesanee. Wanisa, distraught over hearing this news, runs away from the party and gets raped by a gang of men, causing her to go insane. Akkee blames Chatchanok for his sister’s condition. He decides to take revenge by kidnapping Chatchabaa (Chatchanok’s sister) and taking her to an abandoned island where he tortures her physically and emotionally. Chatchabaa willingly sacrifices herself for her brother’s sake hoping to cool Akkee’s anger. However, things don’t always go as planned as Akkee starts developing feelings for Chatchabaa and learns that someone else may be behind Wanisa’s attack. How will his game of vengeance end?","{'Patrat Sira\nAdun\nSupporting Role', 'Sapunpohng Anuchit\nChatchanok / Chat\nSupporting Role', 'Klinprathum Amika\nChatchabaa / Chabaa\nMain Role', 'Toekongsap Rattapoom\nAkkee\nMain Role'}",Thailand
