Title,Rating,Genre,Description,Casts,Country
Medical Examiner Dr. Qin 2 Scavenger (2018),Three Stars,"Drama , Detective , Investigation , Medical , Mystery , Chinese | Episodes 20","Season 2 of the popular webdrama Medical Examiner Dr. Qin. The new season will be lead by Liu Dong Qin as the genius forensic expert, Liu Chang as the rugged policeman and Yu Sha Sha as the trusty assistant.","{'Yu Sha Sha\nChen Shi Yu\nMain Role', 'Liu Chang\nLin Tao\nMain Role', 'Liu Dong Qin\nQin Ming\nMain Role'}",Chinese
Youth 2018 (2018),Three Stars,"Drama , Comedy , Drama , Friendship , Life , Mystery , Romance , Youth , Chinese | Episodes 26",The story depicts the lives and loves of five female university students who share a house together.,"{'', 'Mao Fan\nHuang Feng\nSupport Role', 'Wang Yan Zhi\nHan Yi Tong\nMain Role', 'He Haha\nLin Xiao Chun\nMain Role', 'Li Jiu Lin\nJiang Heng\nSupport Role', 'Yang Aro\nMa Ke\nSupport Role', 'Yang Zhi Ying\nNi Jin\nMain Role', 'Cao Xi Ge\nYang Yu\nSupport Role', 'Wang Vian\nZhang Sheng Nan\nMain Role', 'Hu Wen Tao\nZhang He Lin\nSupport Role', 'Yu Esther\nChen Chen Chen\nMain Role', 'Zhao Zhi Wei\nGao Lin\nSupport Role', 'Support Role'}",Chinese
Twenties Once Again (2017),Two & Half Stars,"Drama , Comedy , Drama , Romance , Chinese | Episodes 27","Shen Meng Jun is a crotchety prideful 70-year-old widow who frequently finds faults with everyone around her. She takes pride in her ability to raise her son single-handedly, despite the poverty during the Cultural Revolution, to become a professor at a prestigious university. After several clashes with her own family, they decide it’s time for her to go to a nursing home. Feeling forlorn, she wanders the streets and impulsively decides to take a final portrait at a photo studio she happens by. Upon leaving, to her astonishment, she realizes that she has been transformed back into her 20-year-old self. Given a magical second chance at youth, she changes her name to Meng Li Jun. After Meng Jun’s transformation, she decides to keep her new identity a secret. She begins by renting a room from her trusted friend and past servant, Xiang Da Hai. Later, while accompanying Da Hai to the senior recreation center, she meets her long-time rival, a flirty senior woman. There, they had an epic singing battle in which Meng Jun wins. Meng Jun captured the crowd’s heart with her voice. While singing, a music director Tan Zhi Ming enters and offers her a chance of a lifetime.","{'Hu Bing Qing\nShen Meng Jun [20 years] / Meng Li Jun\nMain Role', 'Zhang Chao\nTan Zi Ming\nMain Role', 'Yao Helen\nJiang Xue\nMain Role', 'Elvis Han\nLiu Wen Zheng [20 years]\nMain Role', 'Zhang Ya Qin\nXiang Xin Ran\nSupporting Role', 'Gui Ya Lei\nShen Meng Jun [70 years]\nMain Role'}",Chinese
The King of Soldiers (2018),Two & Half Stars,"Drama , Action , Vampire , Chinese | Episode 31","Shen laughed to prove to students and teachers in addition to college graduate, there are many opportunities to prove his worth and position in the world, register to join the army, become a warrior fire force Northport City Fire. In the military, Shen laughed at a training achievement and mischievous at the same time came to the ""soldiers"", he headed to get things will work out of a limelight to prove himself. Then face the high school team and veteran Huang Fusheng spear, turned to face the flames of the sacrifice of his comrades, he finally understand the truth, honor and value. Military, not based on vanity and face, but across the country. On top of the interests of the people, when you are a soldier, you will not be for yourself, but for others.",not available,Chinese
Caught In The Heartbeat (2018),Three Stars,"Drama , Detective , Drama , Investigation , Chinese | Episodes 40","The story follows young and promising man Tang Yi Xiu who embarks on a journey to become a policeman and meets our heroine Shi Gu Jing, a woman who hailed from a family of officers but was in an accident overseas which puts her in a coma. She eventually wakes up without any recollection of the accident. She meets the hero, both joining the police force, fighting injustice while trying to uncoverthe secrets behind her accident.","{'Wei Da Xun\nTang Yi Xiu\nMain Role', 'Yang Xin\nWang Zi Cheng\nSupport Role', 'Wei Shawn\nLu Ying Bo\nSupport Role', 'Vincent Wei\nKe Jia Ming\nSupport Role', 'Wang Zi Xuan\nXia Ming Zi / Ah Zi\nSupport Role', 'Chen Mu Yang\nTang Feng\nMain Role', 'Jiao Jun Yan\nShi Gu Jing\nMain Role'}",Chinese
Guardian (2018),Four Stars,"Drama , Crime , Fantasy , Chinese | Episodes 40","A world beyond scientific understanding with a group of passionate adults trying to solve cases done by such forces. ~~ Guardian is based on the novel Zhen Hun written by Priest. Zhao Yunlan and Shen Wei are tasked with upholding peace between deities, demons and humans, and the story will focus on their friendship that transcends past and present lifetimes.","{'', 'Xu Jin\nZhang Ruo Nan\nSupport Role', 'Su Han Ye\nZu Ma\nSupport Role', 'Zhou Jie\nGao Jing Feng\nGuest Role', 'Bai White\nZhao Yun Lan\nMain Role', 'Jiang Ocean\nChu Shu Zhi\nSupport Role', 'Zhang Lanxin\nWei Lan\nSupport Role', 'Huang Shuo\nYe Huo\nSupport Role', 'Wang Wei Hua\nZhao Xin Ci\nGuest Role', 'Zhu Yi Long\nShen Wei\nMain Role', 'Liu Min Ting\nLin Jing\nSupport Role', 'Support Role', 'Li Jia Cheng\nDa Qing\nSupport Role'}",Chinese
Sweet Dreams (2018),Three Stars,"Drama , Drama , Romance , Chinese | Episodes 48","Hotel employee, Ling Ling Qi is a sincere, kind girl who's always happy to lend a hand to others, but she also has low self-esteem, which has severely impacted her life, making her unable to do her best at work and fulfill her dreams. She's also afraid to express her feelings for her colleague that she's been harboring a crush on, Bai Hai. One day, Ling Ling Qi and Bai Hai takepart in a company's high tech experimental bracelet test to improve sleeping patterns. During the test, the bracelet malfunctions, leading Ling Ling Qi's electro brain waves to be keyed into Bai Hai's dream sequence, which allowed Ling Ling Qi to enter Bai Hai's dreams. Drama focuses on how the two characters help each other fix their own personal problems within their dreams and real lives.","{'Zhu Xu Dan\nZhou Xin Yan\nSupport Role', 'Chen Yi Long\nMo Nan\nSupport Role', 'Liu Qiu Shi\nSupport Role', 'Dilmurat Dilraba\nLing Ling Qi\nMain Role', 'Gao Hai\nLuo Xian Nian\nSupport Role', 'Wang Rui Zi\nLu Bao Ni\nSupport Role', 'Deng Lun\nBai Hai\nMain Role', 'Zhang Jun Ming\nUnknown'}",Chinese
One and Another Him (2018),Three Stars,"Drama , Romance , School , Youth , Chinese | Episodes 24","A school romance between a young bubbly girl who encounters a math genius with a high IQ and a low EQ, but he is a little more than that as he hides another him. When 17-year-old Lin Yuan gave her heart to her math teacher, she found only heartbreak. In her whirlwind journey into adulthood, she learned to let go of an impossible love and say goodbye to the friends of her past. Yet she bears the memories of heartbreak, and finds herself unable to love again, until she meets the intellectual Xiao En, another handsome, talented math teacher. Can lightning really strike twice, or is there a deeper mystery? Lin Yuan finds herself entranced by his genius and charms, and drawn deeper and deeper into a new yet familiar romance. ","{'Zhang Wendy\nLin Yuan\nMain Role', 'Xiong Dylan\nXiao En\nMain Role', 'Xia Nita\nNa Mu\nSupport Role', 'Liu Jian Yu\nMa Deng Deng\nSupport Role'}",Chinese
Legend of Yun Xi (2018),Three & Half Stars,"Drama , Drama , Historical , Medical , Romance , Chinese | Episodes 48","Han Yun Xi is the daughter of an imperial physician who lost her mother when young, but maintains a cheerful and optimistic disposition. Yun Xi is naturally talented in medical science and proficient in traditional medicine, but suffers from the jealousy and avoidance of others. By a stroke of fate, she marries the Duke of Qin, Long Fei Ye, and becomes embroiled in the changing politics of the imperial court. Yun Xirelies on her high-level medical skills, wise, far-sighted brain, and compassionate heart to expel the poisons of a great official, get rid of secret agents for the Duke of Qin, eliminate the plague for the common citizens, and cure the crown prince’s strange illness. Yun Xi’s kindness as a doctor not only earns her the appreciation of the masses, but helps the Duke of Qin overcome many nefarious plots, including the rebellion of the Chu siblings. After a series of unfortunate accidents, her medical skills grow even more unparalleled and she even gains the admiration and adoration of the Duke of Qin. Both of them take fame lightly in favor of digging into the medical field. In the end, they leave the clamor of court intrigue behind them and go in seclusion in the mountains, living a happy life free from worldly cares. ~~ Based on the novel by Jie Mo","{'', 'Li Rui Chao\nGu Bei Yue\nSupport Role', 'Mao Fan\nSun Mu Chu\nSupport Role', 'Lin Si Yi\nOuyang Ning Jing\nSupport Role', 'Ju Jing Yi\nHan Yun Xi\nMain Role', 'Hu Bing\nTian Hui Di\nMain Role', 'Zhang Zhe Han\nLong Fei Ye\nMain Role', 'Zhang Rui Jia\nQueen Mother\nSupport Role', 'Zhao Yi Xin\nChu Xi Feng\nSupport Role', 'Xu Jia Qi\nChu Qing Ge\nSupport Role', 'Yu Bo\nKing of Western Zhou\nSupport Role', ""Lu Xing Yu\nHan Cong'an\nSupport Role"", 'Support Role', 'Yalkun Merxat\nGu Qi Shao\nMain Role'}",Chinese
Demon Catcher Zhong Kui (2018),Three Stars,"Drama , Action , Romance , Chinese | Episodes 55","They are comprised of a half-god and half-demon, a demon hunter and the sacred maiden of the demon tribe. After getting in deep trouble because of his painfully stubborn and headstrong personality, Zhong Kui is banished from the heavens to live as a human with no memories of his past. In pursuit of hisreal identity, he crosses paths with Yang Ren Zhi and Ling Xi who join in his travel to become faithful allies. Even without his powers, Zhong Kui as Mu Tian Ran relies on his intelligence and wit to better their odds. However, the group gets caught in the center of a conspiracy that could turn them against each other.","{'', 'Wang Deshun\nGuest Role', 'Memet Vicky\nYing Su\nMain Role', 'Cheng Zi Ning\nShao Zi\nSupport Role', 'Tan Kevin\nZhong Kui\nSupport Role', 'Fu Jia\nYang Si Zhong\nSupport Role', 'Chin Shih Chieh\nGuest Role', 'Yin Ye Zi\nSu Zi Mo\nSupport Role', 'Yang William\nZhong Kui / Mu Tian Ran\nMain Role', 'Li Zi Feng\nYang Ren Zhi\nMain Role', 'Ting Allen\nYang Zi Bo\nSupport Role', 'Yang Rong\nLing Xi\nMain Role', 'Support Role'}",Chinese
The Coming Through (2018),Three Stars,"Drama , Comedy , Drama , Fantasy , Chinese | Episodes 4","""The Daughter of Miracles"" is adapted from Yang Qingxi's novel ""The Daughters of the Factory"", which describes a group of women from agriculture to industry, looking for their own value in the textile industry in the Kaohsiung processing export zone.",not available,Chinese
The Legends of Monkey King (2018),Three Stars,"Drama , Action , Adventure , Fantasy , Chinese | Episodes 44","A mortal man accidentally time-travels to the past and becomes the Monkey King. Unwilling to accept his fate, he enbarks on a journey that brings him to face gods and demons. ~~ Based on the novel by the same name witten by Jia Yu Bu Shi Gui.","{'Lam Raymond\nThe Monkey King, Sun Wukong\nMain Role', 'Xiong Yu Ting\nWhite Bone Demon\nUnknown', 'Jiang Meng Jie\nYang Chan\nUnknown', 'Wei Wei\nDuan Mu\nSupport Role', 'Wu Kenji\nMarshal Canopy, Zhu Bajie\nUnknown', 'Akanishi Jin\nErlang Shen, Yang Jian\nUnknown', 'Cheng Eva\nWind Chime, Canary\nUnknown', 'Wang Rain\nNi Chang\nUnknown'}",Chinese
"Peace in Palace, Peace in Chang'An (2018)",Three Stars,"Drama , Historical , Political , Chinese | Episodes 68","Set towards the end of Sui and the beginning of the Tang Dynasty is a story of intense upheaval that paves the way for a Golden Age under the rule of the Li Imperial Family. As is often told in history, there is no peace without bloodshed and the story follows a father and son rising above the dangerous and long-drawn battle for power among the nobles and the royals. They wavethe banner 'Tang' and established their capital in Chang'An. However, favoritism within the family leads to more turmoil between Li Shi Min and the Crown Prince Li Jian Cheng. Amidst the political rife, Wei Zheng who serves as the Prime Minister remains dedicated to keeping the peace in Chang'An. ","{'', 'Zhang Hao Ran\nYuchi Jing De\nSupport Role', 'Prime Minister Xiao Yu\nSupport Role', 'Li Zeng\nVirtuous Consort Yin\nSupport Role', 'Wang Yu Wei\nLi Dao Xuan\nSupport Role', 'Yao Yi Chen\nZhang Sun Wuji\nSupport Role', 'Ma Jing Han\nXu Shiji\nSupport Role', 'Cheng Yao Jin\nSupport Role', 'He Zhong Hua\nFang Xuan Ling', 'Yang Rui\nSupport Role', 'Zhao Dong Ze\nLi Yuanji, Prince La of Chao\nSupport Role', 'Zhang Shan\nWang Shi Chong\nSupport Role', 'Li Hong Tao\nDuo Jian De\nSupport Role', 'Huang Qian\nFu Gong Ta\nSupport Role', 'Han Cheng Yu\nDu Fuwei', 'Chen Zhi Hui\nLi Jing\nSupport Role', 'Cheng Cheng\nWei Ting\nSupport Role', 'Lu Xing Yu\nPrime Minister Du Yan\nSupport Role', 'Bai Hai Long\nQin Shubao\nSupport Role', 'Wang Wei Hua\nLing Jing\nSupport Role', 'Han Dong\nLi Jiancheng, Crown Prince Yin', 'Lau Kong\nGao Shi Lian\nSupport Role'}",Chinese
Hot Blood Dance Crew (2018),Three Stars,"Drama , Drama , Music , Romance , School , Sports , Chinese | Episode 12","Lu Han, William Chan, Jackson Wang of GOT7 and Victoria Song of f(x) team up to host this exciting new reality dance competition to find the best new dancers in China! “Hot Blood Dance Crew” is a 2018 Chinese dance competition that brings together 191 contestants from all over China and beyond to compete against each other for the distinction of being the best dancer! The dancers are choreographed by Galen Hooks and Riehata. Who will be named the best dancer in China? Watch the exciting talent competition to find out!",not available,Chinese
The Bronze Teeth 4 (2018),Three Stars,"Drama , Comedy , Detective , Fantasy , Chinese | Episode 42","Since its inception in 2000, ""The Iron Teeth Bronze Teeth"" has accumulated a high popularity and reputation, but it has also increased the difficulty for continued writing. The scriptwriter Zou Jingzhi once said that he would rather write a new drama than to continue writing. The reason why he reneged on his words was that he said: ""For the older brothers, it is also the needs of the audience."" Talking about the difficulty, he said, ""The difficulty of the fourth part is the superposition of the first, second and third parts. The difficulty is not too new, I am afraid that the old audience will not recognize it, and it is impossible to tell the old story. This sequel is harder to get than the remake of the fried rice. It is difficult for some of our brothers to do the most.""",not available,Chinese
My Story for You (2018),Three Stars,"Drama , Life , Romance , Youth , Chinese | Episodes 48","To court her, he wrote 137 love letters in a year, exceeding 1 million Chinese characters. To guard her, he created 16 novels with more than 40 million words, working a wonder of internet literature. This is the love story that unfolded for 16 years already between Tang Jian Shao and his wife. ~~ Adapted from the novel with the same title written by Tang Jian Shao (who also wrote the novel ""Douluo dalu"").","{'', 'Li Song\nSupport Role', 'Huang Johnny\nZhang Gong Wei [Son of Light]\nMain Role', ""Luo Gang\nZhang Xiao Chun [Zhang Chang Gong's father]\nSupport Role"", 'Zheng Shuang\nLi Mu Zi\nMain Role', 'Jin Vernon\nLi Song\nSupport Role', ""Kong Lin\nDu Juan [Zhang Chang Gong's mother]\nSupport Role"", 'Screenwriter', 'Yang Jin Cheng\nWei Xiao Shan\nSupport Role', ""Zhang Yi Shang\nZhang Yao Yao [Zhang Chang Gong's sister]\nSupport Role"", 'Qin Yi Ming\nLiu Ming Tao\nSupport Role', ""Du Zhi Guo\nMu Zi's Grandfather\nSupport Role"", 'Li Yi Yi\nXiao Ai\nSupport Role', 'Pang Han Chen\nHan Dong\nSupport Role', ""Zhang Xiao Chun [Zhang Chang Gong's father]\nSupport Role"", 'Mo Bao Fei Bao\nScreenwriter', 'Luo Jin\nZhang Chang Gong\nMain Role'}",Chinese
The Bronze Teeth 3 (2018),Three Stars,"Drama , Comedy , Detective , Fantasy , Chinese | Episode 40","Since its inception in 2000, ""The Iron Teeth Bronze Teeth"" has accumulated a high popularity and reputation, but it has also increased the difficulty for continued writing. The scriptwriter Zou Jingzhi once said that he would rather write a new drama than to continue writing. The reason why he reneged on his words was that he said: ""For the older brothers, it is also the needs of the audience."" Talking about the difficulty, he said, ""The difficulty of the fourth part is the superposition of the first, second and third parts. The difficulty is not too new, I am afraid that the old audience will not recognize it, and it is impossible to tell the old story. This sequel is harder to get than the remake of the fried rice. It is difficult for some of our brothers to do the most.""",not available,Chinese
The Bronze Teeth 2 (2018),Three Stars,"Drama , Comedy , Detective , Fantasy , Chinese | Episode 43","Since its inception in 2000, ""The Iron Teeth Bronze Teeth"" has accumulated a high popularity and reputation, but it has also increased the difficulty for continued writing. The scriptwriter Zou Jingzhi once said that he would rather write a new drama than to continue writing. The reason why he reneged on his words was that he said: ""For the older brothers, it is also the needs of the audience."" Talking about the difficulty, he said, ""The difficulty of the fourth part is the superposition of the first, second and third parts. The difficulty is not too new, I am afraid that the old audience will not recognize it, and it is impossible to tell the old story. This sequel is harder to get than the remake of the fried rice. It is difficult for some of our brothers to do the most.""",not available,Chinese
Oh! My Emperor (2018),Three Stars,"Drama , Fantasy , Historical , Romance , Chinese | Episodes 50","Luo Fei Fei, a girl from the 21st century, was transported to a mysterious world of the past -Huang Dao Guo. In the nation of Huang Dao, its leadership is rotated among the 12 constellation owners every thousand years. There, Fei Fei meets the current emperor of the nation, Bei Tang Yi, who is also the owner of the Capricorn constellation.","{'Koo Jason\nBei Tang Yi\nMain Role', 'Chen Emn\nSu Xun Xian\nSupport Role', 'Guo Zi Fan\nBei Tang Jing\nSupport Role', 'Lusi Zhao\nLuo Fei Fei\nSupport Role', 'Peng Chu Yue\nBai Wu Chen\nSupport Role', 'Wu Jia Cheng\nBei Tang Tang\nMain Role', 'Xiao Zhan\nBei Tang Mo Ran\nMain Role'}",Chinese
The Bronze Teeth 1 (2018),Two & Half Stars,"Drama , Fantasy , Medical , Romance , Chinese | Episode 40","Since its inception in 2000, ""The Iron Teeth Bronze Teeth"" has accumulated a high popularity and reputation, but it has also increased the difficulty for continued writing. The scriptwriter Zou Jingzhi once said that he would rather write a new drama than to continue writing. The reason why he reneged on his words was that he said: ""For the older brothers, it is also the needs of the audience."" Talking about the difficulty, he said, ""The difficulty of the fourth part is the superposition of the first, second and third parts. The difficulty is not too new, I am afraid that the old audience will not recognize it, and it is impossible to tell the old story. This sequel is harder to get than the remake of the fried rice. It is difficult for some of our brothers to do the most.""",not available,Chinese
The Vigilantes in Masks (2011),Three Stars,"Drama , Action , Adventure , Historical , Martial Arts , Romance , Wuxia , Chinese | Episodes 30","Li Ge Xiao is skilled in martial arts and has the brain to match it. In his former life, he was a high ranking Marshal with great law enforcement authority. But after his enemy framed him with false crime and executed his family, he went on the run. Years later, he came out of hiding to help a former colleague recover stolen gold for disaster relief. With his new partners, thief YanSan Niang, grafter He Xiao Mei, and muscle Chai Hu, they formed a bandit called ""Yi Zhi Mei"" that robs the rich and the corrupted and gives to the poor and the helpless. [Dramawiki]","{'', 'Xing Yu\nChai Hu\nMain Role', 'Guan Xiao Tong\nChai Yan\nGuest Role', 'Liu Kai Chi\nZheng Dong Liu\nSupport Role', 'Su Ying\nSupport Role', 'Tong Li Ya\nJing Ru Yi\nSupport Role', 'Yao Yi Chen\nZhang Zhong\nSupport Role', 'Liu Cecilia\nYan San Niang\nMain Role', 'Siu Edwin\nYing Wu Qiu\nSupport Role', 'Wang Chun Yuan\nChu Guo\nSupport Role', 'Yuan Mabel\nBing Bing\nSupport Role', 'Huo Wallace\nLi Ge Xiao\nMain Role', 'Dai Chun Rong\nAbbess Wu Gou\nSupport Role', 'Wang Jian Guo\nZhang Tai Bao\nSupport Role', 'Master Liang\nSupport Role', 'Wen Hai Bo\nHai Rui\nSupport Role', 'Ma Tian Yu\nHe Xiao Mei\nMain Role', 'Zhang Shan\nZhang Bao\nSupport Role', 'Deng Li Min\nYan Song\nSupport Role', 'Chen Dong\nSupport Role', 'Cui Man Li\nGuest Role', 'Lu Yong\nHa Ci\nSupport Role'}",Chinese
The Taoism Grandmaster (2018),Three Stars,"Drama , Fantasy , Chinese | Episodes 46","It has been foretold over three thousand years ago that the apocalypse is impending and that one Taoist grandmaster will emerge to save the world. To give the people a fighting chance, the immortals have gathered a team of gifted individuals in search for the sacred shield.","{'Tong Meng Shi\nZhang Ling\nMain Role', 'Mei Han\nDie Er\nSupport Role', 'He Zhong Hua\nZhang Da Shun\nSupport Role', 'Liu Luke\nZhang Ling [Young]\nSupport Role', 'Wang Zi Chen\nLian Chang Feng\nMain Role', 'Zhang Yong Gang\nLang Da Di/The Great Wolf\nSupport Role', 'Wang Xiu Zhu\nDonghuang Feifei\nMain Role', 'Huang Zi Xi\nXiao Wu Sheng\nSupport Role', 'Pei Tim\nTie Lang\nMain Role'}",Chinese
Talking Bones (2018),Two & Half Stars,"Drama , Suspense , Chinese | Episodes 36","This drama was adapted from the real case of Wang Xuemei , the Chinese chief female forensic doctor. ",{'Zhang Ling Xin\nXia Ying\nMain Role'},Chinese
Incisive Great Teacher (2017),Three Stars,"Drama , Comedy , Historical , Martial Arts , Romance , School , Sports , Chinese | Episodes 44","Liu Ao Tian is set to become a Wushu (martial arts) instructor, hence he is sent to Hong Wen academy where he is also to make sure the emperor's new edict to allow female students is being enforced. However along the way, he makes a mistake in a marriage seeking battle that has been set up by Lu Yu Fei. As a result, she chases him all the way to Hong Wenacademy, where she eventually also becomes a teacher. As their bickering romance begins to blossom, a third love interest, makes an appearance, making things difficult for the two. To add more to their difficulties, Yu Fei accidentally starts a fire at the school, which leads to several questions about Ao Tian's actual motives.","{'', 'Support Role', 'Cheng Pei Pei\nZhao De Zhu\nGuest Role', 'Yang Cheng Cheng\nDong Fang Wan Er (young)\nGuest Role', 'Ye Zu Xin\nFan Da Tong\nMain Role', 'Kang Lei\nYuan Fang\nSupport Role', 'Wu Nicky\nLiu Ao Tian\nMain Role', 'Guo Damon\nWu Tian Bao\nGuest Role', 'Zhou Qi Qi\nMu Rong Yue\nSupport Role', 'Chen Hong Jin\nSun Xiao Shan\nSupport Role', 'Cheng Cheng\nQian Mian Ren\nSupport Role', 'Wang Ren Jun\nLiu Yuan\nSupport Role', 'Wu Li\nSister Liu\nSupport Role', 'Huang Tian Qi\nLiu Ao Tian [Child]\nSupport Role', 'Zhang Zhe Han\nJin Ren Bin\nGuest Role', 'Huo Wallace\nLord Li\nGuest Role', 'Lu En Jie\nYu Ru Yi\nSupport Role', 'Kou Zhen Hai\nMinister Gong Sun Yi\nSupport Role'}",Chinese
Heroic Legend (2017),Three Stars,"Drama , Wuxia , Chinese | Episodes 35","The central plot focuses on a girl named Yun Lei seeking revenge for her grandfather's death. Unfortunately, the person most responsible for his death is the father of the man she has mutually fallen in love with. There are also subplots like Zhang Dan Feng's father planning to stage a coup and start his own dynasty, and the touching, but tragic romance between Princess Jing and Yun Lei's brother Yun Zhong. - Lady Zhuge","{'', 'Li Qiang\nYun Cheng\nSupport Role', 'Tsui Elvis\nChi Jiao Mo Ke\nSupport Role', 'Xu Huan Huan\nShui Jing\nSupport Role', 'Xie Ning\nQi Hua\nSupport Role', 'Fan Bing Bing\nYun Lei\nMain Role', 'Han Cecilia\nTantai Jing Ming\nMain Role', 'Ma Jing Wu\nZhou Jian\nSupport Role', 'Shen Jun Yi\nTantai Mie Ming\nSupport Role', 'Huang Hai Bing\nZhang Dan Feng\nMain Role', 'Yu Rong Guang\nMing Wang\nSupport Role', 'Zhang Jia Yi\nZhang Feng Fu\nMain Role', 'Sun Fei Fei\nPrincess Jing\nMain Role', 'Huang Xiao Ming\nPrince of Ming\nGuest Role', 'Shi Xiao Long\nYoung Zhang Dan Feng\nSupport Role', 'Support Role', 'Kuo Shan Wen\nZhou Shan Min\nSupport Role', 'Zhang Guo Li\nThe Emperor\nSupport Role', 'Wang Wen Sheng\nSha Tao\nSupport Role', 'Kang Kai\nEighteenth Ranger\nGuest Role'}",Chinese
The Life Planner (2018),Three Stars,"Drama , Fantasy , Melodrama , Romance , Supernatural , Chinese | Episodes 36",An eternal love story that span a thousand years between a workaholic entertainment producer and a deity whose assignment is to write the journey of life for every human beings.,"{'Zhang Ming En\nChi Yu\nMain Role', 'Xu Lu\nWen Su Xi\nMain Role', 'Xu Yang\nHu Dong Kai\nSupport Role', 'Wu Xin\nCai Shu Meng\nSupport Role', 'Ren Yan Kai\nTang Mao\nSupport Role'}",Chinese
Hero's Dream (2018),Three Stars,"Drama , Adventure , Historical , Romance , Sci-Fi , Suspense , Chinese | Episodes 46","A clashing of historical events and science fiction take place towards the end of the Qin Dynasty and the beginning of Han and revolves around historical figures like Qin Shi Huang, Liu Bang, Han Xin, Zhang Liang and Xiang Yu. Han Xin is a young man with insurmountable abilities, but his talents are not appreciated in his time and he endures the abuse and humiliation of others. One day, a mysterious manin black offers Han Xin a change to change his fate. Through the power of the gods, the man in black will help Han Xin in exchange for a deal. As Qin Shi Huang, Liu Bang, Xiang Yu, and Zhang Liang walk towards the eye of the storm, Han Xin realizes that a hidden force has been controlling the shifting of dynasties.","{'', 'Support Role', 'Yu Tim\nXiang Yu\nMain Role', 'Main Role', 'Hai Karina\nQian Xiao Fang\nMain Role', 'Qiao Zhen Yu\nYing Zheng\nMain Role', 'Tang Tiffany\nNu Xi\nGuest Role', 'Leon\nXiao He\nSupport Role', 'Zhang Andy\nLiu Bang\nMain Role', 'Ou Hao\nHan Xin\nMain Role', 'Cheung Ray\nJing Ke\nGuest Role', 'Li Yan Xi\nZhang Liang\nMain Role', 'Victor Liu\nJia Si Dao [Young]\nGuest Role', 'Mi Viola\nLu Hou\nSupport Role'}",Chinese
Moonshine And Valentine (2018),Three & Half Stars,"Drama , Comedy , Drama , Fantasy , Romance , Chinese | Episodes 25","Guan Pi Pi is an amateur reporter. In spite of being beautiful and kind, she often finds herself alone in the world. Because of that, Guan Pi Pi feels abandoned and hopeless. What she doesn’t realize is that she has been marked with an ancient curse that has been the cause of all of the misfortune in her life. He Lan Jing Ting is the Jade Master, a secretive cultural relic specialistwhose face remains unseen to the public eye. He Lan Jing Ting is practically alien to people, but no one knows just how true that statement is--The Jade Master is actually a deity from another realm. When He Lan Jing Ting meets Guan Pi Pi, he becomes convinced that he can make her believe in love again. But for a man who lives his life in solitude, it might be tough to save a woman suffering from a supernatural, millennia-old curse.","{'Huang Johnny\nHe Lan Jing Ting\nMain Role', 'Song Victoria\nGuan Pi Pi\nMain Role', 'Xu Kai Cheng\nTao Jia Lin\nSupport Role'}",Chinese
Hua Jianghu Zhi Bu Liang ren (2018),Three Stars,"Drama , Wuxia , Chinese | Episodes 40","The story takes place during the Tang Dynasty and revolves around a secret government agency trying to obtain a national treasure weapon called the dragon sword. To do that, they assassinated two great martial artists, leaving their kids to survive in the chaotic world. They are taken in and taught martial arts by Elder Yang. In their journey in Jianghu to uncover the conspiracy of the secret group, they meet the loveof their lives in Cai Wen Jing and Fan Shi Qi. ~~ Jiang Hu Zhi Bu Liang Ren is a television series adaptation of the original anime wuxia series of the same title, Jiang Hu Zhi Bu Liang Ren.","{'', 'Wen Tao\nSupport Role', 'Na Zhi Dong\nWang Yan Zhang\nSupport Role', 'Liu Yu Qi\nFan Yin Tian\nSupport Role', 'Yang William\nLi Xing Yun\nMain Role', 'Chui Norman\nLi Si Yuan\nSupport Role', 'Zhang Sha Sha\nChang Xuan Ling\nSupport Role', 'Liu Mikan\nZhong Xiao Kui\nSupport Role', 'Zhou Yi Wei\nYuan Tian Gang\nMain Role', 'Zhang Hao Ran\nShang Guan Yun Que\nSupport Role', 'Liu Chen Xi\nChi Meng\nSupport Role', 'Mao Xiao Tong\nJi Ru Xue\nMain Role', 'Wang Yan Zhang\nSupport Role', 'Yuen Qiu\nGranny Meng\nSupport Role', 'Guo Xiao Ting\nLiu Lin Xuan\nMain Role', 'Song Ning\nLi Chun Feng\nSupport Role', 'Shao Bing\nYang Shuzi\nSupport Role', 'Shang Guan Yun Que\nSupport Role', 'Sun Bo Hao\nWen Tao\nSupport Role', 'Gan Ting Ting\nLi Mao Zhen\nSupport Role'}",Chinese
